date,lat,lon,precip
1980-05-05,-2.375,-60.125,0.316162109375
1980-05-05,-2.375,-59.875,0.45166015625
1980-05-05,-2.375,-59.625,0.82666015625
1980-05-06,-2.375,-60.125,5.28125
1980-05-06,-2.375,-59.875,4.5703125
1980-05-06,-2.375,-59.625,4.31640625
1980-05-07,-2.375,-60.125,3.126953125
1980-05-07,-2.375,-59.875,1.8408203125
1980-05-07,-2.375,-59.625,1.5361328125
1980-05-08,-2.375,-60.125,4.6796875
1980-05-08,-2.375,-59.875,5.36328125
1980-05-08,-2.375,-59.625,5.578125
1980-05-09,-2.375,-60.125,1.822265625
1980-05-09,-2.375,-59.875,1.435546875
1980-05-09,-2.375,-59.625,1.173828125
1980-05-10,-2.375,-60.125,3.44140625
1980-05-10,-2.375,-59.875,2.91796875
1980-05-10,-2.375,-59.625,3.41015625
1980-05-11,-2.375,-60.125,11.8984375
1980-05-11,-2.375,-59.875,11.28125
1980-05-11,-2.375,-59.625,9.984375
1980-05-12,-2.375,-60.125,0.1475830078125
1980-05-12,-2.375,-59.875,0.39404296875
1980-05-12,-2.375,-59.625,0.52734375
1980-05-13,-2.375,-60.125,0.354248046875
1980-05-13,-2.375,-59.875,0.493408203125
1980-05-13,-2.375,-59.625,0.6337890625
1980-05-14,-2.375,-60.125,18.90625
1980-05-14,-2.375,-59.875,17.484375
1980-05-14,-2.375,-59.625,15.6953125
1980-05-15,-2.375,-60.125,6.73046875
1980-05-15,-2.375,-59.875,4.8203125
1980-05-15,-2.375,-59.625,4.7421875
1980-05-16,-2.375,-60.125,5.8828125
1980-05-16,-2.375,-59.875,4.4375
1980-05-16,-2.375,-59.625,3.814453125
1980-05-17,-2.375,-60.125,5.31640625
1980-05-17,-2.375,-59.875,6.98046875
1980-05-17,-2.375,-59.625,8.453125
1980-05-18,-2.375,-60.125,2.0234375
1980-05-18,-2.375,-59.875,2.611328125
1980-05-18,-2.375,-59.625,1.9296875
1980-05-19,-2.375,-60.125,6.71484375
1980-05-19,-2.375,-59.875,4.20703125
1980-05-19,-2.375,-59.625,3.296875
1980-05-20,-2.375,-60.125,4.84765625
1980-05-20,-2.375,-59.875,5.5234375
1980-05-20,-2.375,-59.625,4.80078125
1980-05-21,-2.375,-60.125,0.62548828125
1980-05-21,-2.375,-59.875,0.302978515625
1980-05-21,-2.375,-59.625,0.224853515625
1980-05-22,-2.375,-60.125,0.71923828125
1980-05-22,-2.375,-59.875,0.83837890625
1980-05-22,-2.375,-59.625,0.68017578125
1980-05-23,-2.375,-60.125,3.84375
1980-05-23,-2.375,-59.875,3.70703125
1980-05-23,-2.375,-59.625,3.396484375
1980-05-24,-2.375,-60.125,18.6875
1980-05-24,-2.375,-59.875,18.265625
1980-05-24,-2.375,-59.625,23.328125
1980-05-25,-2.375,-60.125,3.015625
1980-05-25,-2.375,-59.875,3.009765625
1980-05-25,-2.375,-59.625,3.330078125
1980-05-26,-2.375,-60.125,2.12890625
1980-05-26,-2.375,-59.875,2.173828125
1980-05-26,-2.375,-59.625,1.5546875
1980-05-27,-2.375,-60.125,0.55810546875
1980-05-27,-2.375,-59.875,0.405029296875
1980-05-27,-2.375,-59.625,0.32763671875
1980-05-28,-2.375,-60.125,6.953125
1980-05-28,-2.375,-59.875,6.9609375
1980-05-28,-2.375,-59.625,5.64453125
1980-05-29,-2.375,-60.125,5.16796875
1980-05-29,-2.375,-59.875,5.06640625
1980-05-29,-2.375,-59.625,4.33203125
1980-05-30,-2.375,-60.125,10.40625
1980-05-30,-2.375,-59.875,8.9375
1980-05-30,-2.375,-59.625,6.9140625
1980-05-31,-2.375,-60.125,2.15625
1980-05-31,-2.375,-59.875,1.8291015625
1980-05-31,-2.375,-59.625,1.4423828125
1980-06-01,-2.375,-60.125,22.015625
1980-06-01,-2.375,-59.875,19.421875
1980-06-01,-2.375,-59.625,16.03125
1980-06-02,-2.375,-60.125,0
1980-06-02,-2.375,-59.875,0
1980-06-02,-2.375,-59.625,0
1980-06-03,-2.375,-60.125,10.3515625
1980-06-03,-2.375,-59.875,7.44140625
1980-06-03,-2.375,-59.625,7.4140625
1980-06-04,-2.375,-60.125,3.173828125
1980-06-04,-2.375,-59.875,5.2265625
1980-06-04,-2.375,-59.625,7.234375
1980-06-05,-2.375,-60.125,12.8359375
1980-06-05,-2.375,-59.875,11.65625
1980-06-05,-2.375,-59.625,9.671875
1980-06-06,-2.375,-60.125,0.462158203125
1980-06-06,-2.375,-59.875,0.53466796875
1980-06-06,-2.375,-59.625,0.70166015625
1980-06-07,-2.375,-60.125,2.0625
1980-06-07,-2.375,-59.875,1.439453125
1980-06-07,-2.375,-59.625,1.7841796875
1980-06-08,-2.375,-60.125,1.466796875
1980-06-08,-2.375,-59.875,0.99853515625
1980-06-08,-2.375,-59.625,0.85400390625
1980-06-09,-2.375,-60.125,3.38671875
1980-06-09,-2.375,-59.875,2.923828125
1980-06-09,-2.375,-59.625,3.515625
1980-06-10,-2.375,-60.125,1.0537109375
1980-06-10,-2.375,-59.875,0.80126953125
1980-06-10,-2.375,-59.625,0.6298828125
1980-06-11,-2.375,-60.125,0.29638671875
1980-06-11,-2.375,-59.875,0.751953125
1980-06-11,-2.375,-59.625,1.369140625
1980-06-12,-2.375,-60.125,0.44970703125
1980-06-12,-2.375,-59.875,0.41552734375
1980-06-12,-2.375,-59.625,1.2080078125
1980-06-13,-2.375,-60.125,2.244140625
1980-06-13,-2.375,-59.875,1.9599609375
1980-06-13,-2.375,-59.625,2.115234375
1980-06-14,-2.375,-60.125,0.032379150390625
1980-06-14,-2.375,-59.875,0.049835205078125
1980-06-14,-2.375,-59.625,0.0653076171875
1980-06-15,-2.375,-60.125,4.0625
1980-06-15,-2.375,-59.875,2.93359375
1980-06-15,-2.375,-59.625,3.443359375
1980-06-16,-2.375,-60.125,0.128173828125
1980-06-16,-2.375,-59.875,0.158447265625
1980-06-16,-2.375,-59.625,0.1298828125
1980-06-17,-2.375,-60.125,1.431640625
1980-06-17,-2.375,-59.875,1.021484375
1980-06-17,-2.375,-59.625,1.1982421875
1980-06-18,-2.375,-60.125,2.8984375
1980-06-18,-2.375,-59.875,3.26171875
1980-06-18,-2.375,-59.625,2.59765625
1980-06-19,-2.375,-60.125,0.179931640625
1980-06-19,-2.375,-59.875,0.322265625
1980-06-19,-2.375,-59.625,0.63134765625
1980-06-20,-2.375,-60.125,13.890625
1980-06-20,-2.375,-59.875,9.53125
1980-06-20,-2.375,-59.625,7.57421875
1980-06-21,-2.375,-60.125,11.671875
1980-06-21,-2.375,-59.875,11.6953125
1980-06-21,-2.375,-59.625,9.6328125
1980-06-22,-2.375,-60.125,6.22265625
1980-06-22,-2.375,-59.875,4.78125
1980-06-22,-2.375,-59.625,4.15234375
1980-06-23,-2.375,-60.125,2.734375
1980-06-23,-2.375,-59.875,1.9736328125
1980-06-23,-2.375,-59.625,1.9462890625
1980-06-24,-2.375,-60.125,1.775390625
1980-06-24,-2.375,-59.875,1.046875
1980-06-24,-2.375,-59.625,1.2587890625
1980-06-25,-2.375,-60.125,11.296875
1980-06-25,-2.375,-59.875,10.8515625
1980-06-25,-2.375,-59.625,9.875
1980-06-26,-2.375,-60.125,3.458984375
1980-06-26,-2.375,-59.875,2.86328125
1980-06-26,-2.375,-59.625,3.068359375
1980-06-27,-2.375,-60.125,2.91015625
1980-06-27,-2.375,-59.875,2.919921875
1980-06-27,-2.375,-59.625,2.328125
1980-06-28,-2.375,-60.125,0.021820068359375
1980-06-28,-2.375,-59.875,0.01641845703125
1980-06-28,-2.375,-59.625,0.01383209228515625
1980-06-29,-2.375,-60.125,2.8828125
1980-06-29,-2.375,-59.875,2.037109375
1980-06-29,-2.375,-59.625,1.689453125
1980-06-30,-2.375,-60.125,5.7265625
